,cluster,functional,basis,n_dmso,n_water,13c_ch2_avg,13c_ch2_max,13c_ch3_avg,13c_ch3_max,1h_ch2_avg,1h_ch2_max,1h_ch3_avg,1h_ch3_max
1016,2,M062X,6-31+G*,3,1,70.434,70.907,56.332,56.805,6.726,6.726,6.578,6.578
1017,2,M062X,6-31+G*,3,2,70.434,70.907,56.332,56.805,5.825,6.283,5.677,6.135
1018,2,M062X,6-31+G*,3,3,70.434,70.907,56.332,56.805,5.068,5.08,4.92,4.932
1019,2,M062X,6-31+G*,3,4,70.434,70.907,56.332,56.805,4.383,4.425,4.235,4.277
1020,2,M062X,6-31+G*,3,6,70.434,70.907,56.332,56.805,4.374,5.805,4.226,5.657
1021,2,M062X,6-31+G*,3,8,70.434,70.907,56.332,56.805,4.002,5.369,3.854,5.221
1022,2,M062X,6-31+G*,3,10,70.434,70.907,56.332,56.805,3.999,5.824,3.851,5.676
1023,2,M062X,6-31+G*,3,12,70.434,70.907,56.332,56.805,3.826,5.721,3.678,5.573
1024,2,M062X,6-31+G*,4,1,70.108,70.453,56.006,56.351,6.726,6.726,6.578,6.578
1025,2,M062X,6-31+G*,4,2,70.108,70.453,56.006,56.351,5.825,6.283,5.677,6.135
1026,2,M062X,6-31+G*,4,3,70.108,70.453,56.006,56.351,5.068,5.08,4.92,4.932
1027,2,M062X,6-31+G*,4,4,70.108,70.453,56.006,56.351,4.383,4.425,4.235,4.277
1028,2,M062X,6-31+G*,4,6,70.108,70.453,56.006,56.351,4.374,5.805,4.226,5.657
1029,2,M062X,6-31+G*,4,8,70.108,70.453,56.006,56.351,4.002,5.369,3.854,5.221
1030,2,M062X,6-31+G*,4,10,70.108,70.453,56.006,56.351,3.999,5.824,3.851,5.676
1031,2,M062X,6-31+G*,4,12,70.108,70.453,56.006,56.351,3.826,5.721,3.678,5.573
1032,2,M062X,6-31+G*,6,1,69.387,71.919,55.285,57.817,6.726,6.726,6.578,6.578
1033,2,M062X,6-31+G*,6,2,69.387,71.919,55.285,57.817,5.825,6.283,5.677,6.135
1034,2,M062X,6-31+G*,6,3,69.387,71.919,55.285,57.817,5.068,5.08,4.92,4.932
1035,2,M062X,6-31+G*,6,4,69.387,71.919,55.285,57.817,4.383,4.425,4.235,4.277
1036,2,M062X,6-31+G*,6,6,69.387,71.919,55.285,57.817,4.374,5.805,4.226,5.657
1037,2,M062X,6-31+G*,6,8,69.387,71.919,55.285,57.817,4.002,5.369,3.854,5.221
1038,2,M062X,6-31+G*,6,10,69.387,71.919,55.285,57.817,3.999,5.824,3.851,5.676
1039,2,M062X,6-31+G*,6,12,69.387,71.919,55.285,57.817,3.826,5.721,3.678,5.573
1040,3,M062X,6-31+G*,1,1,68.308,68.308,55.828,55.828,6.77,6.77,6.62,6.62
1041,3,M062X,6-31+G*,1,2,68.308,68.308,55.828,55.828,5.869,6.327,5.719,6.177
1042,3,M062X,6-31+G*,1,3,68.308,68.308,55.828,55.828,5.112,5.124,4.962,4.974
1043,3,M062X,6-31+G*,1,4,68.308,68.308,55.828,55.828,4.427,4.469,4.277,4.319
1044,3,M062X,6-31+G*,1,6,68.308,68.308,55.828,55.828,4.418,5.849,4.268,5.699
1045,3,M062X,6-31+G*,1,8,68.308,68.308,55.828,55.828,4.046,5.413,3.896,5.263
1046,3,M062X,6-31+G*,1,10,68.308,68.308,55.828,55.828,4.043,5.868,3.893,5.718
1047,3,M062X,6-31+G*,1,12,68.308,68.308,55.828,55.828,3.87,5.765,3.72,5.615
1048,3,M062X,6-31+G*,2,1,68.268,68.458,55.788,55.978,6.77,6.77,6.62,6.62
1049,3,M062X,6-31+G*,2,2,68.268,68.458,55.788,55.978,5.869,6.327,5.719,6.177
1050,3,M062X,6-31+G*,2,3,68.268,68.458,55.788,55.978,5.112,5.124,4.962,4.974
1051,3,M062X,6-31+G*,2,4,68.268,68.458,55.788,55.978,4.427,4.469,4.277,4.319
1052,3,M062X,6-31+G*,2,6,68.268,68.458,55.788,55.978,4.418,5.849,4.268,5.699
1053,3,M062X,6-31+G*,2,8,68.268,68.458,55.788,55.978,4.046,5.413,3.896,5.263
1054,3,M062X,6-31+G*,2,10,68.268,68.458,55.788,55.978,4.043,5.868,3.893,5.718
1055,3,M062X,6-31+G*,2,12,68.268,68.458,55.788,55.978,3.87,5.765,3.72,5.615
1056,3,M062X,6-31+G*,3,1,68.92,69.393,56.44,56.913,6.77,6.77,6.62,6.62
1057,3,M062X,6-31+G*,3,2,68.92,69.393,56.44,56.913,5.869,6.327,5.719,6.177
1058,3,M062X,6-31+G*,3,3,68.92,69.393,56.44,56.913,5.112,5.124,4.962,4.974
1059,3,M062X,6-31+G*,3,4,68.92,69.393,56.44,56.913,4.427,4.469,4.277,4.319
1060,3,M062X,6-31+G*,3,6,68.92,69.393,56.44,56.913,4.418,5.849,4.268,5.699
1061,3,M062X,6-31+G*,3,8,68.92,69.393,56.44,56.913,4.046,5.413,3.896,5.263
1062,3,M062X,6-31+G*,3,10,68.92,69.393,56.44,56.913,4.043,5.868,3.893,5.718
1063,3,M062X,6-31+G*,3,12,68.92,69.393,56.44,56.913,3.87,5.765,3.72,5.615
1064,3,M062X,6-31+G*,4,1,68.594,68.939,56.114,56.459,6.77,6.77,6.62,6.62
1065,3,M062X,6-31+G*,4,2,68.594,68.939,56.114,56.459,5.869,6.327,5.719,6.177
1066,3,M062X,6-31+G*,4,3,68.594,68.939,56.114,56.459,5.112,5.124,4.962,4.974
1067,3,M062X,6-31+G*,4,4,68.594,68.939,56.114,56.459,4.427,4.469,4.277,4.319
1068,3,M062X,6-31+G*,4,6,68.594,68.939,56.114,56.459,4.418,5.849,4.268,5.699
1069,3,M062X,6-31+G*,4,8,68.594,68.939,56.114,56.459,4.046,5.413,3.896,5.263
1070,3,M062X,6-31+G*,4,10,68.594,68.939,56.114,56.459,4.043,5.868,3.893,5.718
1071,3,M062X,6-31+G*,4,12,68.594,68.939,56.114,56.459,3.87,5.765,3.72,5.615
1072,3,M062X,6-31+G*,6,1,67.873,70.405,55.393,57.925,6.77,6.77,6.62,6.62
1073,3,M062X,6-31+G*,6,2,67.873,70.405,55.393,57.925,5.869,6.327,5.719,6.177
1074,3,M062X,6-31+G*,6,3,67.873,70.405,55.393,57.925,5.112,5.124,4.962,4.974
1075,3,M062X,6-31+G*,6,4,67.873,70.405,55.393,57.925,4.427,4.469,4.277,4.319
1076,3,M062X,6-31+G*,6,6,67.873,70.405,55.393,57.925,4.418,5.849,4.268,5.699
1077,3,M062X,6-31+G*,6,8,67.873,70.405,55.393,57.925,4.046,5.413,3.896,5.263
1078,3,M062X,6-31+G*,6,10,67.873,70.405,55.393,57.925,4.043,5.868,3.893,5.718
1079,3,M062X,6-31+G*,6,12,67.873,70.405,55.393,57.925,3.87,5.765,3.72,5.615
1080,4,M062X,6-31+G*,1,1,68.36,68.36,56.533,56.533,6.681,6.681,6.574,6.574
1081,4,M062X,6-31+G*,1,2,68.36,68.36,56.533,56.533,5.78,6.238,5.673,6.131
1082,4,M062X,6-31+G*,1,3,68.36,68.36,56.533,56.533,5.023,5.035,4.916,4.928
1083,4,M062X,6-31+G*,1,4,68.36,68.36,56.533,56.533,4.338,4.38,4.231,4.273
1084,4,M062X,6-31+G*,1,6,68.36,68.36,56.533,56.533,4.329,5.76,4.222,5.653
1085,4,M062X,6-31+G*,1,8,68.36,68.36,56.533,56.533,3.957,5.324,3.85,5.217
1086,4,M062X,6-31+G*,1,10,68.36,68.36,56.533,56.533,3.954,5.779,3.847,5.672
1087,4,M062X,6-31+G*,1,12,68.36,68.36,56.533,56.533,3.781,5.676,3.674,5.569
1088,4,M062X,6-31+G*,2,1,68.32,68.51,56.493,56.683,6.681,6.681,6.574,6.574
1089,4,M062X,6-31+G*,2,2,68.32,68.51,56.493,56.683,5.78,6.238,5.673,6.131
1090,4,M062X,6-31+G*,2,3,68.32,68.51,56.493,56.683,5.023,5.035,4.916,4.928
1091,4,M062X,6-31+G*,2,4,68.32,68.51,56.493,56.683,4.338,4.38,4.231,4.273
1092,4,M062X,6-31+G*,2,6,68.32,68.51,56.493,56.683,4.329,5.76,4.222,5.653
1093,4,M062X,6-31+G*,2,8,68.32,68.51,56.493,56.683,3.957,5.324,3.85,5.217
1094,4,M062X,6-31+G*,2,10,68.32,68.51,56.493,56.683,3.954,5.779,3.847,5.672
1095,4,M062X,6-31+G*,2,12,68.32,68.51,56.493,56.683,3.781,5.676,3.674,5.569
1096,4,M062X,6-31+G*,3,1,68.972,69.445,57.145,57.618,6.681,6.681,6.574,6.574
1097,4,M062X,6-31+G*,3,2,68.972,69.445,57.145,57.618,5.78,6.238,5.673,6.131
1098,4,M062X,6-31+G*,3,3,68.972,69.445,57.145,57.618,5.023,5.035,4.916,4.928
1099,4,M062X,6-31+G*,3,4,68.972,69.445,57.145,57.618,4.338,4.38,4.231,4.273
1100,4,M062X,6-31+G*,3,6,68.972,69.445,57.145,57.618,4.329,5.76,4.222,5.653
1101,4,M062X,6-31+G*,3,8,68.972,69.445,57.145,57.618,3.957,5.324,3.85,5.217
1102,4,M062X,6-31+G*,3,10,68.972,69.445,57.145,57.618,3.954,5.779,3.847,5.672
1103,4,M062X,6-31+G*,3,12,68.972,69.445,57.145,57.618,3.781,5.676,3.674,5.569
1104,4,M062X,6-31+G*,4,1,68.646,68.991,56.819,57.164,6.681,6.681,6.574,6.574
1105,4,M062X,6-31+G*,4,2,68.646,68.991,56.819,57.164,5.78,6.238,5.673,6.131
1106,4,M062X,6-31+G*,4,3,68.646,68.991,56.819,57.164,5.023,5.035,4.916,4.928
1107,4,M062X,6-31+G*,4,4,68.646,68.991,56.819,57.164,4.338,4.38,4.231,4.273
1108,4,M062X,6-31+G*,4,6,68.646,68.991,56.819,57.164,4.329,5.76,4.222,5.653
1109,4,M062X,6-31+G*,4,8,68.646,68.991,56.819,57.164,3.957,5.324,3.85,5.217
1110,4,M062X,6-31+G*,4,10,68.646,68.991,56.819,57.164,3.954,5.779,3.847,5.672
1111,4,M062X,6-31+G*,4,12,68.646,68.991,56.819,57.164,3.781,5.676,3.674,5.569
1112,4,M062X,6-31+G*,6,1,67.925,70.457,56.098,58.63,6.681,6.681,6.574,6.574
1113,4,M062X,6-31+G*,6,2,67.925,70.457,56.098,58.63,5.78,6.238,5.673,6.131
1114,4,M062X,6-31+G*,6,3,67.925,70.457,56.098,58.63,5.023,5.035,4.916,4.928
1115,4,M062X,6-31+G*,6,4,67.925,70.457,56.098,58.63,4.338,4.38,4.231,4.273
1116,4,M062X,6-31+G*,6,6,67.925,70.457,56.098,58.63,4.329,5.76,4.222,5.653
1117,4,M062X,6-31+G*,6,8,67.925,70.457,56.098,58.63,3.957,5.324,3.85,5.217
1118,4,M062X,6-31+G*,6,10,67.925,70.457,56.098,58.63,3.954,5.779,3.847,5.672
1119,4,M062X,6-31+G*,6,12,67.925,70.457,56.098,58.63,3.781,5.676,3.674,5.569
1120,1,M062X,6-311++G**,1,1,68.632,68.632,54.872,54.872,6.801,6.801,6.783,6.783
1121,1,M062X,6-311++G**,1,2,68.632,68.632,54.872,54.872,5.706,6.175,5.688,6.157
1122,1,M062X,6-311++G**,1,3,68.632,68.632,54.872,54.872,5.001,5.005,4.983,4.987
1123,1,M062X,6-311++G**,1,4,68.632,68.632,54.872,54.872,4.113,4.163,4.095,4.145
1124,1,M062X,6-311++G**,1,6,68.632,68.632,54.872,54.872,4.215,5.632,4.197,5.614
1125,1,M062X,6-311++G**,1,8,68.632,68.632,54.872,54.872,3.671,5.241,3.653,5.223
1126,1,M062X,6-311++G**,1,10,68.632,68.632,54.872,54.872,3.772,5.602,3.754,5.584
1127,1,M062X,6-311++G**,1,12,68.632,68.632,54.872,54.872,3.469,5.581,3.451,5.563
1128,1,M062X,6-311++G**,2,1,68.623,68.863,54.863,55.103,6.801,6.801,6.783,6.783
1129,1,M062X,6-311++G**,2,2,68.623,68.863,54.863,55.103,5.706,6.175,5.688,6.157
1130,1,M062X,6-311++G**,2,3,68.623,68.863,54.863,55.103,5.001,5.005,4.983,4.987
1131,1,M062X,6-311++G**,2,4,68.623,68.863,54.863,55.103,4.113,4.163,4.095,4.145
1132,1,M062X,6-311++G**,2,6,68.623,68.863,54.863,55.103,4.215,5.632,4.197,5.614
1133,1,M062X,6-311++G**,2,8,68.623,68.863,54.863,55.103,3.671,5.241,3.653,5.223
1134,1,M062X,6-311++G**,2,10,68.623,68.863,54.863,55.103,3.772,5.602,3.754,5.584
1135,1,M062X,6-311++G**,2,12,68.623,68.863,54.863,55.103,3.469,5.581,3.451,5.563
1136,1,M062X,6-311++G**,3,1,68.876,69.058,55.116,55.298,6.801,6.801,6.783,6.783
1137,1,M062X,6-311++G**,3,2,68.876,69.058,55.116,55.298,5.706,6.175,5.688,6.157
1138,1,M062X,6-311++G**,3,3,68.876,69.058,55.116,55.298,5.001,5.005,4.983,4.987
1139,1,M062X,6-311++G**,3,4,68.876,69.058,55.116,55.298,4.113,4.163,4.095,4.145
1140,1,M062X,6-311++G**,3,6,68.876,69.058,55.116,55.298,4.215,5.632,4.197,5.614
1141,1,M062X,6-311++G**,3,8,68.876,69.058,55.116,55.298,3.671,5.241,3.653,5.223
1142,1,M062X,6-311++G**,3,10,68.876,69.058,55.116,55.298,3.772,5.602,3.754,5.584
1143,1,M062X,6-311++G**,3,12,68.876,69.058,55.116,55.298,3.469,5.581,3.451,5.563
1144,1,M062X,6-311++G**,4,1,68.203,69.329,54.443,55.569,6.801,6.801,6.783,6.783
1145,1,M062X,6-311++G**,4,2,68.203,69.329,54.443,55.569,5.706,6.175,5.688,6.157
1146,1,M062X,6-311++G**,4,3,68.203,69.329,54.443,55.569,5.001,5.005,4.983,4.987
1147,1,M062X,6-311++G**,4,4,68.203,69.329,54.443,55.569,4.113,4.163,4.095,4.145
1148,1,M062X,6-311++G**,4,6,68.203,69.329,54.443,55.569,4.215,5.632,4.197,5.614
1149,1,M062X,6-311++G**,4,8,68.203,69.329,54.443,55.569,3.671,5.241,3.653,5.223
1150,1,M062X,6-311++G**,4,10,68.203,69.329,54.443,55.569,3.772,5.602,3.754,5.584
1151,1,M062X,6-311++G**,4,12,68.203,69.329,54.443,55.569,3.469,5.581,3.451,5.563
1152,1,M062X,6-311++G**,6,1,68.071,70.895,54.311,57.135,6.801,6.801,6.783,6.783
1153,1,M062X,6-311++G**,6,2,68.071,70.895,54.311,57.135,5.706,6.175,5.688,6.157
1154,1,M062X,6-311++G**,6,3,68.071,70.895,54.311,57.135,5.001,5.005,4.983,4.987
1155,1,M062X,6-311++G**,6,4,68.071,70.895,54.311,57.135,4.113,4.163,4.095,4.145
1156,1,M062X,6-311++G**,6,6,68.071,70.895,54.311,57.135,4.215,5.632,4.197,5.614
1157,1,M062X,6-311++G**,6,8,68.071,70.895,54.311,57.135,3.671,5.241,3.653,5.223
1158,1,M062X,6-311++G**,6,10,68.071,70.895,54.311,57.135,3.772,5.602,3.754,5.584
1159,1,M062X,6-311++G**,6,12,68.071,70.895,54.311,57.135,3.469,5.581,3.451,5.563
1160,2,M062X,6-311++G**,1,1,69.966,69.966,55.114,55.114,6.859,6.859,6.763,6.763
1161,2,M062X,6-311++G**,1,2,69.966,69.966,55.114,55.114,5.764,6.233,5.668,6.137
1162,2,M062X,6-311++G**,1,3,69.966,69.966,55.114,55.114,5.059,5.063,4.963,4.967
1163,2,M062X,6-311++G**,1,4,69.966,69.966,55.114,55.114,4.171,4.221,4.075,4.125
1164,2,M062X,6-311++G**,1,6,69.966,69.966,55.114,55.114,4.273,5.69,4.177,5.594
1165,2,M062X,6-311++G**,1,8,69.966,69.966,55.114,55.114,3.729,5.299,3.633,5.203
1166,2,M062X,6-311++G**,1,10,69.966,69.966,55.114,55.114,3.83,5.66,3.734,5.564
1167,2,M062X,6-311++G**,1,12,69.966,69.966,55.114,55.114,3.527,5.639,3.431,5.543
1168,2,M062X,6-311++G**,2,1,69.957,70.197,55.105,55.345,6.859,6.859,6.763,6.763
1169,2,M062X,6-311++G**,2,2,69.957,70.197,55.105,55.345,5.764,6.233,5.668,6.137
1170,2,M062X,6-311++G**,2,3,69.957,70.197,55.105,55.345,5.059,5.063,4.963,4.967
1171,2,M062X,6-311++G**,2,4,69.957,70.197,55.105,55.345,4.171,4.221,4.075,4.125
1172,2,M062X,6-311++G**,2,6,69.957,70.197,55.105,55.345,4.273,5.69,4.177,5.594
1173,2,M062X,6-311++G**,2,8,69.957,70.197,55.105,55.345,3.729,5.299,3.633,5.203
1174,2,M062X,6-311++G**,2,10,69.957,70.197,55.105,55.345,3.83,5.66,3.734,5.564
1175,2,M062X,6-311++G**,2,12,69.957,70.197,55.105,55.345,3.527,5.639,3.431,5.543
1176,2,M062X,6-311++G**,3,1,70.21,70.392,55.358,55.54,6.859,6.859,6.763,6.763
1177,2,M062X,6-311++G**,3,2,70.21,70.392,55.358,55.54,5.764,6.233,5.668,6.137
1178,2,M062X,6-311++G**,3,3,70.21,70.392,55.358,55.54,5.059,5.063,4.963,4.967
1179,2,M062X,6-311++G**,3,4,70.21,70.392,55.358,55.54,4.171,4.221,4.075,4.125
1180,2,M062X,6-311++G**,3,6,70.21,70.392,55.358,55.54,4.273,5.69,4.177,5.594
1181,2,M062X,6-311++G**,3,8,70.21,70.392,55.358,55.54,3.729,5.299,3.633,5.203
1182,2,M062X,6-311++G**,3,10,70.21,70.392,55.358,55.54,3.83,5.66,3.734,5.564
1183,2,M062X,6-311++G**,3,12,70.21,70.392,55.358,55.54,3.527,5.639,3.431,5.543
1184,2,M062X,6-311++G**,4,1,69.537,70.663,54.685,55.811,6.859,6.859,6.763,6.763
1185,2,M062X,6-311++G**,4,2,69.537,70.663,54.685,55.811,5.764,6.233,5.668,6.137
1186,2,M062X,6-311++G**,4,3,69.537,70.663,54.685,55.811,5.059,5.063,4.963,4.967
1187,2,M062X,6-311++G**,4,4,69.537,70.663,54.685,55.811,4.171,4.221,4.075,4.125
1188,2,M062X,6-311++G**,4,6,69.537,70.663,54.685,55.811,4.273,5.69,4.177,5.594
1189,2,M062X,6-311++G**,4,8,69.537,70.663,54.685,55.811,3.729,5.299,3.633,5.203
1190,2,M062X,6-311++G**,4,10,69.537,70.663,54.685,55.811,3.83,5.66,3.734,5.564
1191,2,M062X,6-311++G**,4,12,69.537,70.663,54.685,55.811,3.527,5.639,3.431,5.543
1192,2,M062X,6-311++G**,6,1,69.405,72.229,54.553,57.377,6.859,6.859,6.763,6.763
1193,2,M062X,6-311++G**,6,2,69.405,72.229,54.553,57.377,5.764,6.233,5.668,6.137
1194,2,M062X,6-311++G**,6,3,69.405,72.229,54.553,57.377,5.059,5.063,4.963,4.967
1195,2,M062X,6-311++G**,6,4,69.405,72.229,54.553,57.377,4.171,4.221,4.075,4.125
1196,2,M062X,6-311++G**,6,6,69.405,72.229,54.553,57.377,4.273,5.69,4.177,5.594
1197,2,M062X,6-311++G**,6,8,69.405,72.229,54.553,57.377,3.729,5.299,3.633,5.203
1198,2,M062X,6-311++G**,6,10,69.405,72.229,54.553,57.377,3.83,5.66,3.734,5.564
1199,2,M062X,6-311++G**,6,12,69.405,72.229,54.553,57.377,3.527,5.639,3.431,5.543
1200,3,M062X,6-311++G**,1,1,68.696,68.696,55.601,55.601,6.929,6.929,6.797,6.797
1201,3,M062X,6-311++G**,1,2,68.696,68.696,55.601,55.601,5.834,6.303,5.702,6.171
1202,3,M062X,6-311++G**,1,3,68.696,68.696,55.601,55.601,5.129,5.133,4.997,5.001
1203,3,M062X,6-311++G**,1,4,68.696,68.696,55.601,55.601,4.241,4.291,4.109,4.159
1204,3,M062X,6-311++G**,1,6,68.696,68.696,55.601,55.601,4.343,5.76,4.211,5.628
1205,3,M062X,6-311++G**,1,8,68.696,68.696,55.601,55.601,3.799,5.369,3.667,5.237
1206,3,M062X,6-311++G**,1,10,68.696,68.696,55.601,55.601,3.9,5.73,3.768,5.598
1207,3,M062X,6-311++G**,1,12,68.696,68.696,55.601,55.601,3.597,5.709,3.465,5.577
1208,3,M062X,6-311++G**,2,1,68.687,68.927,55.592,55.832,6.929,6.929,6.797,6.797
1209,3,M062X,6-311++G**,2,2,68.687,68.927,55.592,55.832,5.834,6.303,5.702,6.171
1210,3,M062X,6-311++G**,2,3,68.687,68.927,55.592,55.832,5.129,5.133,4.997,5.001
1211,3,M062X,6-311++G**,2,4,68.687,68.927,55.592,55.832,4.241,4.291,4.109,4.159
1212,3,M062X,6-311++G**,2,6,68.687,68.927,55.592,55.832,4.343,5.76,4.211,5.628
1213,3,M062X,6-311++G**,2,8,68.687,68.927,55.592,55.832,3.799,5.369,3.667,5.237
1214,3,M062X,6-311++G**,2,10,68.687,68.927,55.592,55.832,3.9,5.73,3.768,5.598
1215,3,M062X,6-311++G**,2,12,68.687,68.927,55.592,55.832,3.597,5.709,3.465,5.577
1216,3,M062X,6-311++G**,3,1,68.94,69.122,55.845,56.027,6.929,6.929,6.797,6.797
1217,3,M062X,6-311++G**,3,2,68.94,69.122,55.845,56.027,5.834,6.303,5.702,6.171
1218,3,M062X,6-311++G**,3,3,68.94,69.122,55.845,56.027,5.129,5.133,4.997,5.001
1219,3,M062X,6-311++G**,3,4,68.94,69.122,55.845,56.027,4.241,4.291,4.109,4.159
1220,3,M062X,6-311++G**,3,6,68.94,69.122,55.845,56.027,4.343,5.76,4.211,5.628
1221,3,M062X,6-311++G**,3,8,68.94,69.122,55.845,56.027,3.799,5.369,3.667,5.237
1222,3,M062X,6-311++G**,3,10,68.94,69.122,55.845,56.027,3.9,5.73,3.768,5.598
1223,3,M062X,6-311++G**,3,12,68.94,69.122,55.845,56.027,3.597,5.709,3.465,5.577
1224,3,M062X,6-311++G**,4,1,68.267,69.393,55.172,56.298,6.929,6.929,6.797,6.797
1225,3,M062X,6-311++G**,4,2,68.267,69.393,55.172,56.298,5.834,6.303,5.702,6.171
1226,3,M062X,6-311++G**,4,3,68.267,69.393,55.172,56.298,5.129,5.133,4.997,5.001
1227,3,M062X,6-311++G**,4,4,68.267,69.393,55.172,56.298,4.241,4.291,4.109,4.159
1228,3,M062X,6-311++G**,4,6,68.267,69.393,55.172,56.298,4.343,5.76,4.211,5.628
1229,3,M062X,6-311++G**,4,8,68.267,69.393,55.172,56.298,3.799,5.369,3.667,5.237
1230,3,M062X,6-311++G**,4,10,68.267,69.393,55.172,56.298,3.9,5.73,3.768,5.598
1231,3,M062X,6-311++G**,4,12,68.267,69.393,55.172,56.298,3.597,5.709,3.465,5.577
1232,3,M062X,6-311++G**,6,1,68.135,70.959,55.04,57.864,6.929,6.929,6.797,6.797
1233,3,M062X,6-311++G**,6,2,68.135,70.959,55.04,57.864,5.834,6.303,5.702,6.171
1234,3,M062X,6-311++G**,6,3,68.135,70.959,55.04,57.864,5.129,5.133,4.997,5.001
1235,3,M062X,6-311++G**,6,4,68.135,70.959,55.04,57.864,4.241,4.291,4.109,4.159
1236,3,M062X,6-311++G**,6,6,68.135,70.959,55.04,57.864,4.343,5.76,4.211,5.628
1237,3,M062X,6-311++G**,6,8,68.135,70.959,55.04,57.864,3.799,5.369,3.667,5.237
1238,3,M062X,6-311++G**,6,10,68.135,70.959,55.04,57.864,3.9,5.73,3.768,5.598
1239,3,M062X,6-311++G**,6,12,68.135,70.959,55.04,57.864,3.597,5.709,3.465,5.577
1240,4,M062X,6-311++G**,1,1,68.498,68.498,55.839,55.839,6.805,6.805,6.768,6.768
1241,4,M062X,6-311++G**,1,2,68.498,68.498,55.839,55.839,5.71,6.179,5.673,6.142
1242,4,M062X,6-311++G**,1,3,68.498,68.498,55.839,55.839,5.005,5.009,4.968,4.972
1243,4,M062X,6-311++G**,1,4,68.498,68.498,55.839,55.839,4.117,4.167,4.08,4.13
1244,4,M062X,6-311++G**,1,6,68.498,68.498,55.839,55.839,4.219,5.636,4.182,5.599
1245,4,M062X,6-311++G**,1,8,68.498,68.498,55.839,55.839,3.675,5.245,3.638,5.208
1246,4,M062X,6-311++G**,1,10,68.498,68.498,55.839,55.839,3.776,5.606,3.739,5.569
1247,4,M062X,6-311++G**,1,12,68.498,68.498,55.839,55.839,3.473,5.585,3.436,5.548
1248,4,M062X,6-311++G**,2,1,68.489,68.729,55.83,56.07,6.805,6.805,6.768,6.768
1249,4,M062X,6-311++G**,2,2,68.489,68.729,55.83,56.07,5.71,6.179,5.673,6.142
1250,4,M062X,6-311++G**,2,3,68.489,68.729,55.83,56.07,5.005,5.009,4.968,4.972
1251,4,M062X,6-311++G**,2,4,68.489,68.729,55.83,56.07,4.117,4.167,4.08,4.13
1252,4,M062X,6-311++G**,2,6,68.489,68.729,55.83,56.07,4.219,5.636,4.182,5.599
1253,4,M062X,6-311++G**,2,8,68.489,68.729,55.83,56.07,3.675,5.245,3.638,5.208
1254,4,M062X,6-311++G**,2,10,68.489,68.729,55.83,56.07,3.776,5.606,3.739,5.569
1255,4,M062X,6-311++G**,2,12,68.489,68.729,55.83,56.07,3.473,5.585,3.436,5.548
1256,4,M062X,6-311++G**,3,1,68.742,68.924,56.083,56.265,6.805,6.805,6.768,6.768
1257,4,M062X,6-311++G**,3,2,68.742,68.924,56.083,56.265,5.71,6.179,5.673,6.142
1258,4,M062X,6-311++G**,3,3,68.742,68.924,56.083,56.265,5.005,5.009,4.968,4.972
1259,4,M062X,6-311++G**,3,4,68.742,68.924,56.083,56.265,4.117,4.167,4.08,4.13
1260,4,M062X,6-311++G**,3,6,68.742,68.924,56.083,56.265,4.219,5.636,4.182,5.599
1261,4,M062X,6-311++G**,3,8,68.742,68.924,56.083,56.265,3.675,5.245,3.638,5.208
1262,4,M062X,6-311++G**,3,10,68.742,68.924,56.083,56.265,3.776,5.606,3.739,5.569
1263,4,M062X,6-311++G**,3,12,68.742,68.924,56.083,56.265,3.473,5.585,3.436,5.548
1264,4,M062X,6-311++G**,4,1,68.069,69.195,55.41,56.536,6.805,6.805,6.768,6.768
1265,4,M062X,6-311++G**,4,2,68.069,69.195,55.41,56.536,5.71,6.179,5.673,6.142
1266,4,M062X,6-311++G**,4,3,68.069,69.195,55.41,56.536,5.005,5.009,4.968,4.972
1267,4,M062X,6-311++G**,4,4,68.069,69.195,55.41,56.536,4.117,4.167,4.08,4.13
1268,4,M062X,6-311++G**,4,6,68.069,69.195,55.41,56.536,4.219,5.636,4.182,5.599
1269,4,M062X,6-311++G**,4,8,68.069,69.195,55.41,56.536,3.675,5.245,3.638,5.208
1270,4,M062X,6-311++G**,4,10,68.069,69.195,55.41,56.536,3.776,5.606,3.739,5.569
1271,4,M062X,6-311++G**,4,12,68.069,69.195,55.41,56.536,3.473,5.585,3.436,5.548
1272,4,M062X,6-311++G**,6,1,67.937,70.761,55.278,58.102,6.805,6.805,6.768,6.768
1273,4,M062X,6-311++G**,6,2,67.937,70.761,55.278,58.102,5.71,6.179,5.673,6.142
1274,4,M062X,6-311++G**,6,3,67.937,70.761,55.278,58.102,5.005,5.009,4.968,4.972
1275,4,M062X,6-311++G**,6,4,67.937,70.761,55.278,58.102,4.117,4.167,4.08,4.13
1276,4,M062X,6-311++G**,6,6,67.937,70.761,55.278,58.102,4.219,5.636,4.182,5.599
1277,4,M062X,6-311++G**,6,8,67.937,70.761,55.278,58.102,3.675,5.245,3.638,5.208
1278,4,M062X,6-311++G**,6,10,67.937,70.761,55.278,58.102,3.776,5.606,3.739,5.569
1279,4,M062X,6-311++G**,6,12,67.937,70.761,55.278,58.102,3.473,5.585,3.436,5.548
1280,1,M062X,Def2TZVP,1,1,69.86,69.86,55.6,55.6,6.785,6.785,6.76,6.76
1281,1,M062X,Def2TZVP,1,2,69.86,69.86,55.6,55.6,5.738,6.192,5.713,6.167
1282,1,M062X,Def2TZVP,1,3,69.86,69.86,55.6,55.6,4.932,4.934,4.907,4.909
