ppm	intensity
107.9343	104.7258
107.9186	123.049
107.9029	6.3694
107.8872	173.8591
107.8715	81.7642
107.8558	9.3467
107.84	31.7065
107.8243	199.7918
107.8086	147.6253
107.7929	-31.1438
107.7772	-140.9763
107.7615	162.858
107.7458	94.6329
107.7301	-48.2549
107.7144	-43.6387
107.6987	225.4793
107.683	254.5674
107.6673	171.4883
107.6516	-176.7473
107.6359	24.879
107.6202	119.3805
107.6044	130.0959
107.5887	26.3081
107.573	44.7425
107.5573	-5.0989
107.5416	-188.8334
107.5259	131.9977
107.5102	-50.5767
107.4945	131.552
107.4788	-73.1907
107.4631	8.4699
107.4474	-14.1761
107.4317	103.3555
107.416	-10.1538
107.4003	-62.448
107.3846	118.2704
107.3689	18.4789
107.3531	120.4951
107.3374	-10.125
107.3217	51.7372
107.306	110.1858
107.2903	61.9531
107.2746	-5.5897
107.2589	305.8802
107.2432	15.7373
107.2275	56.9088
107.2118	120.7136
107.1961	3.3112
107.1804	209.8981
107.1647	58.8124
107.149	-52.159
107.1333	-116.2095
107.1176	16.2579
107.1018	68.3889
107.0861	-8.8045
107.0704	-98.221
107.0547	144.4338
107.039	28.4647
107.0233	244.0836
107.0076	121.094
106.9919	260.0684
106.9762	79.2482
106.9605	19.3965
106.9448	67.8425
106.9291	6.3519
106.9134	19.4755
106.8977	106.9403
106.882	-8.0614
106.8662	76.016
106.8505	-12.555
106.8348	-23.8228
106.8191	-86.5209
106.8034	-216.7392
106.7877	6.9082
106.772	76.742
106.7563	176.9758
106.7406	-17.4711
106.7249	-215.5076
106.7092	139.3858
106.6935	-106.4085
106.6778	-96.8523
106.6621	-61.7167
106.6464	259.8182
106.6307	-104.7599
106.615	105.3442
106.5992	38.6641
106.5835	72.8571
106.5678	39.5478
106.5521	-72.8946
106.5364	94.6965
106.5207	-85.4637
106.505	108.9901
106.4893	-140.0726
106.4736	10.9555
106.4579	22.16
106.4422	57.1623
106.4265	81.0548
106.4108	-2.0549
106.3951	78.6792
106.3794	-244.7426
106.3636	-65.5964
106.3479	52.2873
106.3322	156.4129
106.3165	-40.5264
106.3008	-2.3587
106.2851	127.0897
106.2694	-42.3069
106.2537	85.981
106.238	-5.5481
106.2223	86.0866
106.2066	168.9586
106.1909	18.7141
106.1752	31.6492
106.1595	154.7683
106.1438	288.5514
106.1281	69.0535
106.1124	17.7437
106.0966	91.3506
106.0809	-27.8185
106.0652	70.156
106.0495	125.7193
106.0338	-56.4676
106.0181	-29.0827
106.0024	172.4372
105.9867	59.0237
105.971	192.7313
105.9553	-106.1493
105.9396	-82.859
105.9239	-28.9721
105.9082	118.858
105.8925	-163.2021
105.8768	48.66
105.8611	180.9085
105.8453	42.039
105.8296	57.5826
105.8139	71.3541
105.7982	38.9522
105.7825	100.553
105.7668	-20.8243
105.7511	197.2944
105.7354	-73.8849
105.7197	198.1154
105.704	96.3427
105.6883	51.1557
105.6726	-5.7192
105.6569	152.3184
105.6412	-39.5763
105.6255	20.4274
105.6097	-7.6414
105.594	-9.2241
105.5783	141.8893
105.5626	168.5497
105.5469	192.1131
105.5312	139.1076
105.5155	162.9852
105.4998	234.7938
105.4841	143.753
105.4684	92.5259
105.4527	64.6019
105.437	26.2037
105.4213	-49.1846
105.4056	37.6257
105.3899	97.3685
105.3742	271.5407
105.3585	-24.9023
105.3427	-44.7471
105.327	8.5169
105.3113	91.3938
105.2956	53.9203
105.2799	-19.303
105.2642	161.1821
105.2485	166.8667
105.2328	105.8834
105.2171	150.2224
105.2014	-101.0231
105.1857	151.6974
105.17	33.7104
105.1543	148.8956
105.1386	10.2959
105.1229	70.1763
105.1071	-55.298
105.0914	19.9946
105.0757	59.8602
105.06	342.0848
105.0443	233.1962
105.0286	161.5926
105.0129	-84.9527
104.9972	149.3154
104.9815	123.8164
104.9658	90.8392
104.9501	35.9057
104.9344	-2.8601
104.9187	-17.5463
104.903	24.1684
104.8873	61.2238
104.8716	144.6773
104.8559	24.3368
104.8401	56.1879
104.8244	143.3204
104.8087	-39.3988
104.793	-59.8957
104.7773	-139.0986
104.7616	22.1117
104.7459	203.5616
104.7302	-115.5389
104.7145	2.8282
104.6988	-67.9004
104.6831	78.2925
104.6674	15.6274
104.6517	95.7726
104.636	68.6894
104.6203	109.3384
104.6045	220.2366
104.5888	205.6905
104.5731	85.7639
104.5574	68.2309
104.5417	-31.7465
104.526	-55.0766
104.5103	134.7717
104.4946	-0.9454
104.4789	-17.0124
104.4632	-8.336
104.4475	-50.2255
104.4318	-109.0498
104.4161	29.4632
104.4004	0.8098
104.3847	-123.4013
104.3689	73.2827
104.3532	125.1648
104.3375	73.3048
104.3218	168.467
104.3061	-25.559
104.2904	-100.4971
104.2747	-80.5766
104.259	-16.2231
104.2433	4.3399
104.2276	-54.2296
104.2119	-31.9743
104.1962	-193.0051
104.1805	297.758
104.1648	111.7652
104.1491	-61.945
104.1334	91.2449
104.1177	95.8662
104.1019	145.3382
104.0862	147.0658
104.0705	138.1321
104.0548	105.1066
104.0391	-44.6838
104.0234	36.4929
104.0077	-29.0181
103.992	71.3861
103.9763	-167.1145
103.9606	-144.1135
103.9449	-83.9016
103.9292	2.4753
103.9135	98.9299
103.8978	90.0083
103.8821	-120.2213
103.8663	-123.0641
103.8506	23.199
103.8349	121.1599
103.8192	21.5892
103.8035	144.0012
103.7878	68.9954
103.7721	-5.4153
103.7564	23.6324
103.7407	153.4303
103.725	31.9285
103.7093	-49.846
103.6936	-127.5333
103.6779	111.5576
103.6622	131.4759
103.6465	163.5399
103.6308	119.2797
103.6151	89.6569
103.5993	118.6151
103.5836	22.845
103.5679	143.7481
103.5522	45.6838
103.5365	142.8025
103.5208	114.9683
103.5051	53.9546
103.4894	-61.8538
103.4737	-12.4839
103.458	42.0741
103.4423	47.2321
103.4266	-7.2567
103.4109	25.1365
103.3952	198.9461
103.3795	186.6025
103.3637	-9.4006
103.3481	102.3903
103.3323	27.2018
103.3166	249.8778
103.3009	80.8482
103.2852	113.944
103.2695	12.3895
103.2538	208.1044
103.2381	115.5036
103.2224	113.6501
103.2067	18.2507
103.191	168.7738
103.1753	248.6764
103.1596	6.102
103.1439	67.3019
103.1282	-60.6163
103.1125	158.0713
103.0967	-6.1797
103.081	70.7716
103.0653	-38.0864
103.0496	-2.9491
103.0339	-71.8362
103.0182	-25.0719
103.0025	-32.0638
102.9868	168.4919
102.9711	82.0012
102.9554	90.2914
102.9397	203.1024
102.924	-22.2198
102.9083	49.1386
102.8926	198.2784
102.8769	110.5897
102.8612	-44.8697
102.8455	10.249
102.8297	-63.615
102.814	119.3138
102.7983	113.4632
102.7826	-163.1779
102.7669	-29.7583
102.7512	106.2255
102.7355	96.1488
102.7198	43.336
102.7041	151.7783
102.6884	204.7988
102.6727	237.9919
102.657	165.5406
102.6413	206.8148
102.6256	110.71
102.6099	49.5086
102.5941	9.369
102.5784	156.1488
102.5627	198.0784
102.547	33.5133
102.5313	88.7913
102.5156	83.9561
102.4999	95.1021
102.4842	102.0681
102.4685	-63.6944
102.4528	50.5335
102.4371	134.0953
102.4214	58.894
102.4057	34.0513
102.39	71.9121
102.3743	203.9504
102.3586	46.4753
102.3428	-73.2598
102.3271	-19.1302
102.3114	66.5705
102.2957	244.798
102.28	165.3834
102.2643	32.165
102.2486	197.5
102.2329	112.1667
102.2172	66.5031
102.2015	38.0044
102.1858	139.1055
102.1701	39.3047
102.1544	54.292
102.1387	110.8605
102.123	-76.5741
102.1073	66.5922
102.0915	270.0273
102.0758	84.5005
102.0601	76.8519
102.0444	67.5307
102.0287	94.5246
102.013	60.7931
101.9973	258.6878
101.9816	61.6977
101.9659	-42.8581
101.9502	161.3098
101.9345	127.5686
101.9188	-44.7488
101.9031	54.2659
101.8874	35.4907
101.8717	-60.497
101.8559	-144.7638
101.8402	221.8219
101.8245	-24.8979
101.8088	23.0811
101.7931	56.7138
101.7774	190.8776
101.7617	25.2082
101.746	-147.7326
101.7303	87.2551
101.7146	26.1786
101.6989	84.7386
101.6832	-66.5582
101.6675	-42.4616
101.6518	-0.1182
101.6361	72.3396
101.6204	48.1979
101.6047	60.2763
101.5889	-96.6817
101.5732	-66.9003
101.5575	-80.6496
101.5418	74.2691
101.5261	83.4809
101.5104	141.2088
101.4947	82.2039
101.479	-40.0693
101.4633	36.1983
101.4476	87.1749
101.4319	-58.7285
101.4162	207.7778
101.4005	87.8158
101.3848	230.3539
101.3691	-36.197
101.3533	-95.1107
101.3376	74.7438
101.3219	39.9986
101.3062	-122.8431
101.2905	2.7562
101.2748	95.5306
101.2591	90.4624
101.2434	11.3972
101.2277	111.1274
101.212	79.618
101.1963	48.2905
101.1806	7.9168
101.1649	112.3383
101.1492	16.2008
101.1335	-166.6479
101.1178	-1.3218
101.1021	-107.4618
101.0863	-84.6745
101.0706	-33.605
101.0549	134.8161
101.0392	58.0937
101.0235	8.079
101.0078	113.1041
100.9921	120.5876
100.9764	275.7975
100.9607	142.5201
100.945	204.3526
100.9293	-30.8285
100.9136	28.9441
100.8979	-19.1995
100.8822	-38.8827
100.8665	229.3589
100.8507	65.2934
100.835	90.7549
100.8193	52.6665
100.8036	-55.3685
100.7879	-72.6502
100.7722	160.1206
100.7565	122.4997
100.7408	-32.0927
100.7251	-178.959
100.7094	-118.9035
100.6937	135.3735
100.678	62.2516
100.6623	-105.7251
100.6466	63.0384
100.6309	160.5882
100.6152	-28.5544
100.5995	40.4648
100.5837	-32.1624
100.568	57.868
100.5523	60.4386
100.5366	-94.0084
100.5209	5.3024
100.5052	62.4848
100.4895	-93.6194
100.4738	126.7423
100.4581	155.6363
100.4424	199.6349
100.4267	-41.7332
100.411	85.144
100.3953	-13.3532
100.3796	29.6832
100.3639	-194.1664
100.3482	141.901
100.3324	14.525
100.3167	-0.2351
100.301	142.4162
100.2853	22.872
100.2696	16.3485
100.2539	2.7168
100.2382	-2.1035
100.2225	49.2472
100.2068	123.1885
100.1911	-13.4411
100.1754	28.5461
100.1597	-44.0522
100.144	6.3805
100.1283	156.4776
100.1126	75.4417
100.0969	-34.4198
100.0811	155.4089
100.0654	148.9869
100.0497	12.8328
100.034	3.666
100.0183	103.8547
100.0026	122.6987
99.9869	73.1965
99.9712	188.532
99.9555	-4.5786
99.9398	87.1799
99.9241	77.4991
99.9084	-162.9016
99.8927	10.0662
99.877	-25.8496
99.8613	117.7341
99.8456	-134.7925
99.8298	57.5978
99.8141	122.1698
99.7984	184.3553
99.7827	125.1814
99.767	2.7712
99.7513	45.3032
99.7356	133.0296
99.7199	-70.0136
99.7042	12.1863
99.6885	19.3481
99.6728	136.6234
99.6571	82.6997
99.6414	242.7688
99.6257	139.5394
99.61	104.7115
99.5942	7.0221
99.5785	77.5318
99.5628	-41.752
99.5471	39.1446
99.5314	-30.1584
99.5157	45.9115
99.5	103.3276
99.4843	62.8879
99.4686	167.626
99.4529	193.5738
99.4372	93.4087
99.4215	89.4427
99.4058	-131.1041
99.3901	36.0272
99.3744	40.4518
99.3587	186.1098
99.3429	41.1079
99.3272	122.4951
99.3115	48.8114
99.2958	193.8882
99.2801	39.2472
99.2644	35.0317
99.2487	125.405
99.233	-44.0722
99.2173	82.9548
99.2016	8.8816
99.1859	30.2059
99.1702	85.3711
99.1545	159.3785
99.1388	67.5657
99.1231	-16.5668
99.1074	88.1941
99.0916	-37.218
99.0759	108.1484
99.0602	-113.9893
99.0445	135.3669
99.0288	101.5511
99.0131	-90.5618
98.9974	311.7101
98.9817	24.9079
98.966	36.4527
98.9503	-85.5515
98.9346	31.5477
98.9189	65.2603
98.9032	-53.3507
98.8875	87.3014
98.8718	157.6127
98.856	209.7027
98.8403	-87.9177
98.8246	65.2851
98.8089	38.6058
98.7932	216.7224
98.7775	124.4538
98.7618	61.7709
98.7461	-36.502
98.7304	-5.7535
98.7147	134.8237
98.699	-111.8376
98.6833	142.0483
98.6676	-8.6644
98.6519	203.5695
98.6362	172.1344
98.6205	143.8911
98.6048	21.0633
98.589	82.5171
98.5733	108.6901
98.5576	15.2231
98.5419	260.0738
98.5262	263.6814
98.5105	153.6067
98.4948	171.2386
98.4791	127.4689
98.4634	175.0967
98.4477	229.818
98.432	217.2584
98.4163	-45.5889
98.4006	236.8991
98.3849	-59.6555
98.3692	122.4459
98.3534	52.1314
98.3377	-13.8063
98.322	-7.2915
98.3063	-11.0117
98.2906	-86.8012
98.2749	40.458
98.2592	154.2492
98.2435	218.3819
98.2278	13.2464
98.2121	-65.0601
98.1964	-138.6494
98.1807	71.9356
98.165	74.9075
98.1493	11.2372
98.1336	148.6266
98.1179	-15.8103
98.1021	-30.4903
98.0864	-79.1872
98.0707	-57.9757
98.055	166.2921
98.0393	-70.1627
98.0236	15.5324
98.0079	50.73
97.9922	96.9809
97.9765	-38.9272
97.9608	26.3601
97.9451	55.3276
97.9294	94.3407
97.9137	292.4093
97.898	194.0751
97.8823	-122.9943
97.8666	33.037
97.8508	110.7087
97.8351	53.7234
97.8194	111.1145
97.8037	-86.7465
97.788	29.1617
97.7723	118.2191
97.7566	-95.2557
97.7409	59.2925
97.7252	45.6177
97.7095	157.9022
97.6938	20.9364
97.6781	133.7249
97.6624	124.8977
97.6467	-46.0173
97.631	98.1215
97.6152	-8.2197
97.5996	62.9282
97.5838	53.6841
97.5681	6.5866
97.5524	-158.3554
97.5367	150.7191
97.521	208.4721
97.5053	92.2895
97.4896	88.6312
97.4739	118.5445
97.4582	95.2784
97.4425	-9.007
97.4268	-20.6915
97.4111	36.525
97.3954	-119.9589
97.3797	-17.8876
97.364	162.883
97.3482	121.8172
97.3326	146.8311
97.3168	137.1619
97.3011	-61.8526
97.2854	-10.7
97.2697	34.4141
97.254	-98.3782
97.2383	85.2884
97.2226	145.767
97.2069	17.5136
97.1912	29.1168
97.1755	48.9165
97.1598	232.5112
97.1441	314.4784
97.1284	30.3004
97.1127	166.2069
97.097	-86.4938
97.0812	74.1465
97.0655	-44.4219
97.0498	-26.7007
97.0341	-3.5471
97.0184	-73.4388
97.0027	53.7933
96.987	288.5264
96.9713	-3.9486
96.9556	127.2115
96.9399	77.3211
96.9242	33.5112
96.9085	185.6223
96.8928	-52.7357
96.8771	-24.2749
96.8614	53.8372
96.8456	125.7719
96.8299	-44.8361
96.8142	84.07
96.7985	57.4123
96.7828	41.5435
96.7671	55.4375
96.7514	116.0485
96.7357	-16.8546
96.72	19.7377
96.7043	49.2288
96.6886	201.4848
96.6729	96.3033
96.6572	120.103
96.6415	67.3066
96.6258	-3.5301
96.6101	-34.0279
96.5944	82.0529
96.5786	48.8047
96.5629	12.1827
96.5472	-82.0535
96.5315	25.1081
96.5158	122.5468
96.5001	-96.7808
96.4844	1.5799
96.4687	128.0908
96.453	71.8303
96.4373	10.5865
96.4216	79.2884
96.4059	94.4218
96.3902	39.489
96.3745	27.487
96.3588	-29.36
96.343	74.2295
96.3273	-80.4004
96.3116	133.8655
96.2959	-13.8323
96.2802	17.4323
96.2645	-1.3606
96.2488	61.1549
96.2331	36.4462
96.2174	128.5254
96.2017	134.3961
96.186	-24.9451
96.1703	64.656
96.1546	-94.2477
96.1389	110.7787
96.1232	89.2289
96.1075	162.9075
96.0918	15.334
96.076	74.2398
96.0603	27.8143
96.0446	26.3181
96.0289	15.5553
96.0132	56.0962
95.9975	-9.5399
95.9818	5.9796
95.9661	214.6847
95.9504	65.4606
95.9347	-63.7365
95.919	59.461
95.9033	-60.9886
95.8876	-65.4173
95.8719	65.3683
95.8562	39.5985
95.8404	217.1969
95.8247	44.4406
95.809	49.832
95.7933	14.5277
95.7776	-50.0889
95.7619	-155.8941
95.7462	-13.9986
95.7305	-40.5398
95.7148	-28.0598
95.6991	-129.0959
95.6834	65.7688
95.6677	-51.1518
95.652	210.7762
95.6363	65.35
95.6206	-75.2075
95.6049	-56.3593
95.5891	117.8188
95.5734	67.7744
95.5577	-23.0235
95.542	75.1933
95.5263	63.0389
95.5106	309.7871
95.4949	247.0637
95.4792	47.5406
95.4635	28.612
95.4478	52.3973
95.4321	83.347
95.4164	-15.0812
95.4007	-40.5046
95.385	-32.0442
95.3693	29.2081
95.3536	86.7631
95.3378	53.3909
95.3221	227.2824
95.3064	24.6029
95.2907	179.6664
95.275	-97.8441
95.2593	56.2208
95.2436	-37.3737
95.2279	-44.3996
95.2122	-116.4808
95.1965	201.9171
95.1808	-69.0304
95.1651	-50.3805
95.1494	60.8011
95.1337	-32.8773
95.118	118.7618
95.1022	23.2225
95.0865	10.7759
95.0708	145.5514
95.0551	90.0529
95.0394	-47.5169
95.0237	171.9439
95.008	111.944
94.9923	152.4416
94.9766	249.6498
94.9609	168.2333
94.9452	69.1285
94.9295	74.8929
94.9138	103.3735
94.8981	-138.1999
94.8824	99.7171
94.8667	42.3306
94.851	112.2614
94.8352	-7.4382
94.8195	111.708
94.8038	33.7286
94.7881	-17.376
94.7724	123.6722
94.7567	110.6064
94.741	-102.2062
94.7253	56.8384
94.7096	149.1303
94.6939	21.0013
94.6782	67.0196
94.6625	164.2884
94.6468	30.4427
94.6311	-39.3279
94.6154	-32.8863
94.5996	20.4588
94.584	179.0001
94.5682	49.5394
94.5525	-4.2343
94.5368	72.9182
94.5211	51.6786
94.5054	69.1399
94.4897	77.0184
94.474	235.5725
94.4583	202.7174
94.4426	204.9095
94.4269	86.3491
94.4112	69.0921
94.3955	-56.1435
94.3798	13.344
94.3641	117.9871
94.3484	116.3089
94.3326	255.5323
94.3169	118.515
94.3012	202.4
94.2855	30.4373
94.2698	17.8422
94.2541	124.2044
94.2384	45.4356
94.2227	-32.6201
94.207	72.8113
94.1913	-62.7272
94.1756	-46.8877
94.1599	-120.3192
94.1442	48.9448
94.1285	28.4923
94.1128	93.6247
94.0971	63.2274
94.0813	125.0323
94.0656	147.5833
94.0499	77.5441
94.0342	-71.8182
94.0185	95.3716
94.0028	131.9566
93.9871	213.4564
93.9714	122.3739
93.9557	-53.626
93.94	47.7802
93.9243	-53.5039
93.9086	15.2165
93.8929	41.7383
93.8772	211.2464
93.8615	-29.6245
93.8458	103.5137
93.83	126.1245
93.8143	-62.7463
93.7986	50.6641
93.7829	132.6143
93.7672	275.2482
93.7515	123.4673
93.7358	-63.7955
93.7201	182.5121
93.7044	27.9939
93.6887	34.6854
93.673	-74.7898
93.6573	-28.0973
93.6416	248.9566
93.6259	148.4182
93.6102	140.7323
93.5945	70.0731
93.5787	196.5897
93.563	28.386
93.5473	47.5452
93.5316	286.4935
93.5159	128.7543
93.5002	37.3038
93.4845	59.896
93.4688	9.1798
93.4531	-10.7389
93.4374	73.607
93.4217	80.8532
93.406	-13.0825
93.3903	125.1415
93.3746	117.5872
93.3589	63.9516
93.3431	28.2865
93.3274	65.2431
93.3117	48.6281
93.296	-105.2754
93.2803	-84.7036
93.2646	56.8681
93.2489	156.0031
93.2332	55.496
93.2175	172.5109
93.2018	90.5491
93.1861	-13.8851
93.1704	-27.9623
93.1547	36.2408
93.139	89.5936
93.1233	70.2489
93.1076	-139.8681
93.0919	4.3988
93.0761	24.7273
93.0604	111.1975
93.0447	141.2513
93.029	51.1753
93.0133	24.0612
92.9976	25.9626
92.9819	-79.7979
92.9662	159.8732
92.9505	117.6826
92.9348	67.3598
92.9191	9.8294
92.9034	8.2939
92.8877	185.999
92.872	48.1275
92.8563	-61.8538
92.8405	26.4833
92.8248	117.9694
92.8091	66.7643
92.7934	30.2348
92.7777	10.674
92.762	255.5281
92.7463	187.4033
92.7306	117.7732
92.7149	32.2838
92.6992	125.642
92.6835	-121.7632
92.6678	-51.605
92.6521	60.9712
92.6364	116.605
92.6207	165.6249
92.605	122.0296
92.5892	59.2299
92.5735	106.2839
92.5578	108.5037
92.5421	136.4828
92.5264	18.8202
92.5107	45.9742
92.495	299.4257
92.4793	-24.9923
92.4636	-52.5071
92.4479	81.6216
92.4322	-195.1883
92.4165	-6.0227
92.4008	148.3801
92.3851	-8.374
92.3694	-85.9595
92.3537	190.723
92.3379	86.4626
92.3222	-32.3322
92.3065	89.0893
92.2908	-94.2235
92.2751	8.9543
92.2594	55.2295
92.2437	101.9876
92.228	171.4429
92.2123	91.3209
92.1966	-258.8284
92.1809	-51.3654
92.1652	67.9532
92.1495	-28.121
92.1338	-129.1338
92.1181	-31.3464
92.1023	22.3852
92.0866	-80.6455
92.0709	86.1489
92.0552	-115.4551
92.0395	-168.8154
92.0238	65.8352
92.0081	29.6083
91.9924	62.3141
91.9767	52.5466
91.961	77.8924
91.9453	130.1165
91.9296	-109.3597
91.9139	14.3771
91.8982	155.451
91.8825	341.7697
91.8668	215.2743
91.8511	82.0932
91.8353	211.0511
91.8196	17.8762
91.8039	-12.9736
91.7882	141.3016
91.7725	-47.1892
91.7568	51.7279
91.7411	-29.7659
91.7254	-32.2161
91.7097	232.8065
91.694	47.1829
91.6783	187.4114
91.6626	-48.7845
91.6469	139.3514
91.6312	103.0194
91.6155	55.522
91.5997	113.5839
91.5841	46.5497
91.5683	37.2726
91.5526	-7.5848
91.5369	9.4235
91.5212	-93.9833
91.5055	-103.102
91.4898	94.3903
91.4741	-290.2742
91.4584	15.5718
91.4427	-19.466
91.427	41.5969
91.4113	180.3328
91.3956	46.946
91.3799	120.5968
91.3642	87.6977
91.3485	151.7939
91.3327	196.5677
91.317	35.4413
91.3013	-0.233
91.2856	-36.6837
91.2699	65.2992
91.2542	44.6821
91.2385	37.5034
91.2228	-126.8571
91.2071	148.0368
91.1914	-4.9458
91.1757	66.7328
91.16	149.2023
91.1443	180.5473
91.1286	84.6349
91.1129	195.6074
91.0972	109.7149
91.0815	-17.056
91.0657	2.5047
91.05	-134.1208
91.0343	194.8675
91.0186	65.6558
91.0029	-18.849
90.9872	72.1503
90.9715	162.5692
90.9558	-30.203
90.9401	-148.4636
90.9244	154.8143
90.9087	80.0119
90.893	72.1754
90.8773	-144.5918
90.8616	-14.6703
90.8459	90.7266
90.8301	250.2816
90.8144	16.0813
90.7987	13.2237
90.783	-27.7374
90.7673	169.1094
90.7516	45.513
90.7359	98.706
90.7202	71.2496
90.7045	48.3382
90.6888	-44.1252
90.6731	43.2638
90.6574	-206.044
90.6417	-65.0185
90.626	81.3458
90.6103	-224.7636
90.5946	78.5153
90.5788	148.6167
90.5631	174.2214
90.5474	56.7798
90.5317	128.8202
90.516	153.6444
90.5003	150.4181
90.4846	168.4215
90.4689	20.3945
90.4532	52.9359
90.4375	185.7185
90.4218	170.5673
90.4061	26.7725
90.3904	95.8504
90.3747	30.2054
90.359	-34.594
90.3433	54.8229
90.3275	174.5645
90.3118	133.4546
90.2961	143.4778
90.2804	156.43
90.2647	173.9818
90.249	-84.2844
90.2333	-59.686
90.2176	101.8769
90.2019	31.5446
90.1862	143.8459
90.1705	1.4817
90.1548	70.0051
90.1391	165.2539
90.1234	6.2499
90.1077	72.037
90.0919	144.3384
90.0762	57.9864
90.0605	171.1595
90.0448	52.2978
90.0291	64.6831
90.0134	32.3443
89.9977	67.5294
89.982	48.3875
89.9663	46.4354
89.9506	-22.4288
89.9349	105.1396
89.9192	174.9565
89.9035	26.7621
89.8878	-30.7597
89.8721	-16.6079
89.8564	-122.2997
89.8407	42.9932
89.8249	163.2674
89.8092	40.1548
89.7935	-8.2643
89.7778	194.6984
89.7621	-23.5071
89.7464	64.7005
89.7307	139.925
89.715	-6.921
89.6993	-71.8564
89.6836	76.8227
89.6679	232.875
89.6522	87.749
89.6365	11.318
89.6208	162.6939
89.6051	-148.1735
89.5893	-154.8138
89.5736	52.6838
89.5579	-36.7577
89.5422	-7.8511
89.5265	19.4578
89.5108	-224.3351
89.4951	210.9447
89.4794	-16.6088
89.4637	-8.0189
89.448	177.9973
89.4323	65.4158
89.4166	-30.8558
89.4009	-17.4808
89.3852	79.8897
89.3695	29.868
89.3538	-50.8619
89.3381	161.1523
89.3223	23.2264
89.3066	92.1403
89.2909	-178.4096
89.2752	68.6643
89.2595	112.1625
89.2438	88.095
89.2281	51.5333
89.2124	2.4539
89.1967	-105.6456
89.181	4.5303
89.1653	125.5711
89.1496	57.7274
89.1339	-95.09
89.1182	-82.505
89.1025	100.6061
89.0867	71.8152
89.071	202.9384
89.0553	4.3224
89.0396	59.6755
89.0239	233.5383
89.0082	204.5519
88.9925	195.8029
88.9768	152.6311
88.9611	64.4281
88.9454	-122.6481
88.9297	79.7493
88.914	8.5373
88.8983	19.1186
88.8826	-60.0034
88.8669	22.0098
88.8512	58.572
88.8355	57.419
88.8197	67.3815
88.804	11.0084
88.7883	155.6859
88.7726	133.7061
88.7569	120.1987
88.7412	41.0471
88.7255	73.1142
88.7098	-75.4563
88.6941	-6.1547
88.6784	15.1526
88.6627	145.0385
88.647	70.86
88.6313	193.1048
88.6156	-125.2646
88.5999	47.2153
88.5842	84.3022
88.5685	13.5964
88.5527	-45.1193
88.537	-13.1629
88.5213	14.846
88.5056	258.766
88.4899	9.9984
88.4742	121.3987
88.4585	69.1442
88.4428	123.5876
88.4271	58.0577
88.4114	66.9249
88.3957	67.4774
88.38	64.8682
88.3643	-7.8801
88.3486	-93.6049
88.3329	175.5479
88.3171	220.0976
88.3014	-327.101
88.2857	-14.9365
88.27	51.2924
