structure,conf,functional,basis_set,gibbs,atom,nucleus,shift,weight,weighted_shift
3,2,wB97X,Def2TZVP,-967116.086,24,h,8.27,0.1029,0.8507
3,2,wB97X,Def2TZVP,-967116.086,25,h,8.36,0.1029,0.8599
3,2,wB97X,Def2TZVP,-967116.086,26,c,176.229,0.1029,18.13
3,2,wB97X,Def2TZVP,-967116.086,28,c,177.616,0.1029,18.27
3,2,wB97X,Def2TZVP,-967116.086,30,h,1.224,0.1029,0.1259
3,2,wB97X,Def2TZVP,-967116.086,31,h,1.44,0.1029,0.1482
3,2,wB97X,Def2TZVP,-967116.086,32,h,2.219,0.1029,0.2283
3,2,wB97X,Def2TZVP,-967116.086,33,h,1.579,0.1029,0.1624
3,2,wB97X,Def2TZVP,-967116.086,34,h,1.175,0.1029,0.1208
3,2,wB97X,Def2TZVP,-967116.086,35,h,1.999,0.1029,0.2056
3,2,wB97X,Def2TZVP,-967116.086,36,h,5.263,0.1029,0.5414
3,2,wB97X,Def2TZVP,-967116.086,37,h,4.91,0.1029,0.5051
3,2,wB97X,Def2TZVP,-967116.086,38,h,3.682,0.1029,0.3788
3,2,wB97X,Def2TZVP,-967116.086,39,h,3.823,0.1029,0.3932
3,2,wB97X,Def2TZVP,-967116.086,40,h,3.891,0.1029,0.4002
3,2,wB97X,Def2TZVP,-967116.086,41,h,3.874,0.1029,0.3985
3,3,wB97X,Def2TZVP,-967114.683,1,c,66.428,0.02529,1.68
3,3,wB97X,Def2TZVP,-967114.683,3,c,66.677,0.02529,1.686
3,3,wB97X,Def2TZVP,-967114.683,4,c,76.687,0.02529,1.94
3,3,wB97X,Def2TZVP,-967114.683,5,c,64.485,0.02529,1.631
3,3,wB97X,Def2TZVP,-967114.683,7,c,172.82,0.02529,4.371
3,3,wB97X,Def2TZVP,-967114.683,10,c,31.814,0.02529,0.8046
3,3,wB97X,Def2TZVP,-967114.683,11,c,28.644,0.02529,0.7244
3,3,wB97X,Def2TZVP,-967114.683,13,c,55.272,0.02529,1.398
3,3,wB97X,Def2TZVP,-967114.683,14,c,176.359,0.02529,4.46
3,3,wB97X,Def2TZVP,-967114.683,16,c,140.081,0.02529,3.543
3,3,wB97X,Def2TZVP,-967114.683,17,c,131.525,0.02529,3.326
3,3,wB97X,Def2TZVP,-967114.683,18,c,142.607,0.02529,3.607
3,3,wB97X,Def2TZVP,-967114.683,19,c,142.712,0.02529,3.609
3,3,wB97X,Def2TZVP,-967114.683,20,c,131.208,0.02529,3.318
3,3,wB97X,Def2TZVP,-967114.683,21,c,139.81,0.02529,3.536
3,3,wB97X,Def2TZVP,-967114.683,22,h,8.367,0.02529,0.2116
3,3,wB97X,Def2TZVP,-967114.683,23,h,8.265,0.02529,0.209
3,3,wB97X,Def2TZVP,-967114.683,24,h,8.267,0.02529,0.2091
3,3,wB97X,Def2TZVP,-967114.683,25,h,8.346,0.02529,0.2111
3,3,wB97X,Def2TZVP,-967114.683,26,c,176.343,0.02529,4.46
3,3,wB97X,Def2TZVP,-967114.683,28,c,177.706,0.02529,4.494
3,3,wB97X,Def2TZVP,-967114.683,30,h,1.501,0.02529,0.03796
3,3,wB97X,Def2TZVP,-967114.683,31,h,1.51,0.02529,0.03819
3,3,wB97X,Def2TZVP,-967114.683,32,h,1.023,0.02529,0.02587
3,3,wB97X,Def2TZVP,-967114.683,33,h,1.593,0.02529,0.04028
3,3,wB97X,Def2TZVP,-967114.683,34,h,1.368,0.02529,0.0346
3,3,wB97X,Def2TZVP,-967114.683,35,h,1.638,0.02529,0.04143
3,3,wB97X,Def2TZVP,-967114.683,36,h,5.237,0.02529,0.1325
3,3,wB97X,Def2TZVP,-967114.683,37,h,5.032,0.02529,0.1273
3,3,wB97X,Def2TZVP,-967114.683,38,h,3.738,0.02529,0.09453
3,3,wB97X,Def2TZVP,-967114.683,39,h,3.923,0.02529,0.09921
3,3,wB97X,Def2TZVP,-967114.683,40,h,3.742,0.02529,0.09464
3,3,wB97X,Def2TZVP,-967114.683,41,h,3.873,0.02529,0.09796
3,4,wB97X,Def2TZVP,-967114.683,1,c,66.421,0.02529,1.679
3,4,wB97X,Def2TZVP,-967114.683,3,c,66.677,0.02529,1.686
3,4,wB97X,Def2TZVP,-967114.683,4,c,76.682,0.02529,1.939
3,4,wB97X,Def2TZVP,-967114.683,5,c,64.484,0.02529,1.631
3,4,wB97X,Def2TZVP,-967114.683,7,c,172.802,0.02529,4.369
3,4,wB97X,Def2TZVP,-967114.683,10,c,31.805,0.02529,0.8042
3,4,wB97X,Def2TZVP,-967114.683,11,c,28.659,0.02529,0.7247
3,4,wB97X,Def2TZVP,-967114.683,13,c,55.268,0.02529,1.397
3,4,wB97X,Def2TZVP,-967114.683,14,c,176.37,0.02529,4.46
3,4,wB97X,Def2TZVP,-967114.683,16,c,139.813,0.02529,3.535
3,4,wB97X,Def2TZVP,-967114.683,17,c,131.211,0.02529,3.318
3,4,wB97X,Def2TZVP,-967114.683,18,c,142.719,0.02529,3.609
3,4,wB97X,Def2TZVP,-967114.683,19,c,142.61,0.02529,3.606
3,4,wB97X,Def2TZVP,-967114.683,20,c,131.53,0.02529,3.326
3,4,wB97X,Def2TZVP,-967114.683,21,c,140.082,0.02529,3.542
3,4,wB97X,Def2TZVP,-967114.683,22,h,8.346,0.02529,0.211
3,4,wB97X,Def2TZVP,-967114.683,23,h,8.267,0.02529,0.209
3,4,wB97X,Def2TZVP,-967114.683,24,h,8.265,0.02529,0.209
3,4,wB97X,Def2TZVP,-967114.683,25,h,8.367,0.02529,0.2116
3,4,wB97X,Def2TZVP,-967114.683,26,c,177.709,0.02529,4.493
3,4,wB97X,Def2TZVP,-967114.683,28,c,176.343,0.02529,4.459
3,4,wB97X,Def2TZVP,-967114.683,30,h,1.51,0.02529,0.03818
3,4,wB97X,Def2TZVP,-967114.683,31,h,1.023,0.02529,0.02586
3,4,wB97X,Def2TZVP,-967114.683,32,h,1.502,0.02529,0.03797
3,4,wB97X,Def2TZVP,-967114.683,33,h,1.593,0.02529,0.04028
3,4,wB97X,Def2TZVP,-967114.683,34,h,1.368,0.02529,0.0346
3,4,wB97X,Def2TZVP,-967114.683,35,h,1.639,0.02529,0.04144
3,4,wB97X,Def2TZVP,-967114.683,36,h,5.237,0.02529,0.1324
3,4,wB97X,Def2TZVP,-967114.683,37,h,5.032,0.02529,0.1272
3,4,wB97X,Def2TZVP,-967114.683,38,h,3.738,0.02529,0.09451
3,4,wB97X,Def2TZVP,-967114.683,39,h,3.873,0.02529,0.09793
3,4,wB97X,Def2TZVP,-967114.683,40,h,3.923,0.02529,0.09919
3,4,wB97X,Def2TZVP,-967114.683,41,h,3.742,0.02529,0.09461
3,5,wB97X,Def2TZVP,-967108.97,1,c,60.789,8.35e-05,0.005076
3,5,wB97X,Def2TZVP,-967108.97,3,c,68.723,8.35e-05,0.005738
3,5,wB97X,Def2TZVP,-967108.97,4,c,66.227,8.35e-05,0.00553
3,5,wB97X,Def2TZVP,-967108.97,5,c,69.102,8.35e-05,0.00577
3,5,wB97X,Def2TZVP,-967108.97,7,c,175.391,8.35e-05,0.01464
3,5,wB97X,Def2TZVP,-967108.97,10,c,25.536,8.35e-05,0.002132
3,5,wB97X,Def2TZVP,-967108.97,11,c,33.938,8.35e-05,0.002834
3,5,wB97X,Def2TZVP,-967108.97,13,c,58.677,8.35e-05,0.004899
3,5,wB97X,Def2TZVP,-967108.97,14,c,176.821,8.35e-05,0.01476
3,5,wB97X,Def2TZVP,-967108.97,16,c,140.082,8.35e-05,0.0117
3,5,wB97X,Def2TZVP,-967108.97,17,c,131.679,8.35e-05,0.011
3,5,wB97X,Def2TZVP,-967108.97,18,c,142.641,8.35e-05,0.01191
3,5,wB97X,Def2TZVP,-967108.97,19,c,142.752,8.35e-05,0.01192
3,5,wB97X,Def2TZVP,-967108.97,20,c,131.206,8.35e-05,0.01096
3,5,wB97X,Def2TZVP,-967108.97,21,c,139.84,8.35e-05,0.01168
3,5,wB97X,Def2TZVP,-967108.97,22,h,8.373,8.35e-05,0.0006992
3,5,wB97X,Def2TZVP,-967108.97,23,h,8.259,8.35e-05,0.0006896
3,5,wB97X,Def2TZVP,-967108.97,24,h,8.26,8.35e-05,0.0006897
3,5,wB97X,Def2TZVP,-967108.97,25,h,8.348,8.35e-05,0.0006971
3,5,wB97X,Def2TZVP,-967108.97,26,c,176.194,8.35e-05,0.01471
3,5,wB97X,Def2TZVP,-967108.97,28,c,178.0,8.35e-05,0.01486
3,5,wB97X,Def2TZVP,-967108.97,30,h,1.394,8.35e-05,0.0001164
3,5,wB97X,Def2TZVP,-967108.97,31,h,1.458,8.35e-05,0.0001217
3,5,wB97X,Def2TZVP,-967108.97,32,h,1.517,8.35e-05,0.0001267
3,5,wB97X,Def2TZVP,-967108.97,33,h,1.544,8.35e-05,0.0001289
3,5,wB97X,Def2TZVP,-967108.97,34,h,2.038,8.35e-05,0.0001702
3,5,wB97X,Def2TZVP,-967108.97,35,h,1.455,8.35e-05,0.0001215
3,5,wB97X,Def2TZVP,-967108.97,36,h,5.438,8.35e-05,0.0004541
3,5,wB97X,Def2TZVP,-967108.97,37,h,5.246,8.35e-05,0.0004381
3,5,wB97X,Def2TZVP,-967108.97,38,h,4.2,8.35e-05,0.0003507
3,5,wB97X,Def2TZVP,-967108.97,39,h,4.048,8.35e-05,0.000338
3,5,wB97X,Def2TZVP,-967108.97,40,h,4.073,8.35e-05,0.0003401
3,5,wB97X,Def2TZVP,-967108.97,41,h,3.917,8.35e-05,0.0003271
3,6,wB97X,Def2TZVP,-967108.966,1,c,60.789,8.321e-05,0.005058
3,6,wB97X,Def2TZVP,-967108.966,3,c,68.724,8.321e-05,0.005718
3,6,wB97X,Def2TZVP,-967108.966,4,c,66.226,8.321e-05,0.00551
3,6,wB97X,Def2TZVP,-967108.966,5,c,69.103,8.321e-05,0.00575
3,6,wB97X,Def2TZVP,-967108.966,7,c,175.393,8.321e-05,0.01459
3,6,wB97X,Def2TZVP,-967108.966,10,c,25.535,8.321e-05,0.002125
3,6,wB97X,Def2TZVP,-967108.966,11,c,33.937,8.321e-05,0.002824
3,6,wB97X,Def2TZVP,-967108.966,13,c,58.676,8.321e-05,0.004882
3,6,wB97X,Def2TZVP,-967108.966,14,c,176.823,8.321e-05,0.01471
3,6,wB97X,Def2TZVP,-967108.966,16,c,139.84,8.321e-05,0.01164
3,6,wB97X,Def2TZVP,-967108.966,17,c,131.206,8.321e-05,0.01092
3,6,wB97X,Def2TZVP,-967108.966,18,c,142.752,8.321e-05,0.01188
3,6,wB97X,Def2TZVP,-967108.966,19,c,142.641,8.321e-05,0.01187
3,6,wB97X,Def2TZVP,-967108.966,20,c,131.68,8.321e-05,0.01096
3,6,wB97X,Def2TZVP,-967108.966,21,c,140.082,8.321e-05,0.01166
3,6,wB97X,Def2TZVP,-967108.966,22,h,8.348,8.321e-05,0.0006946
3,6,wB97X,Def2TZVP,-967108.966,23,h,8.26,8.321e-05,0.0006873
3,6,wB97X,Def2TZVP,-967108.966,24,h,8.259,8.321e-05,0.0006872
3,6,wB97X,Def2TZVP,-967108.966,25,h,8.373,8.321e-05,0.0006967
3,6,wB97X,Def2TZVP,-967108.966,26,c,178.0,8.321e-05,0.01481
3,6,wB97X,Def2TZVP,-967108.966,28,c,176.194,8.321e-05,0.01466
3,6,wB97X,Def2TZVP,-967108.966,30,h,1.394,8.321e-05,0.000116
3,6,wB97X,Def2TZVP,-967108.966,31,h,1.458,8.321e-05,0.0001213
3,6,wB97X,Def2TZVP,-967108.966,32,h,1.517,8.321e-05,0.0001262
3,6,wB97X,Def2TZVP,-967108.966,33,h,1.544,8.321e-05,0.0001284
3,6,wB97X,Def2TZVP,-967108.966,34,h,2.038,8.321e-05,0.0001696
3,6,wB97X,Def2TZVP,-967108.966,35,h,1.455,8.321e-05,0.0001211
3,6,wB97X,Def2TZVP,-967108.966,36,h,5.438,8.321e-05,0.0004525
3,6,wB97X,Def2TZVP,-967108.966,37,h,5.246,8.321e-05,0.0004365
3,6,wB97X,Def2TZVP,-967108.966,38,h,4.2,8.321e-05,0.0003494
3,6,wB97X,Def2TZVP,-967108.966,39,h,4.048,8.321e-05,0.0003368
3,6,wB97X,Def2TZVP,-967108.966,40,h,4.073,8.321e-05,0.0003389
3,6,wB97X,Def2TZVP,-967108.966,41,h,3.917,8.321e-05,0.0003259
3,7,wB97X,Def2TZVP,-967116.371,1,c,60.664,0.1368,8.299
3,7,wB97X,Def2TZVP,-967116.371,3,c,68.799,0.1368,9.412
3,7,wB97X,Def2TZVP,-967116.371,4,c,73.345,0.1368,10.03
3,7,wB97X,Def2TZVP,-967116.371,5,c,68.816,0.1368,9.414
3,7,wB97X,Def2TZVP,-967116.371,7,c,175.147,0.1368,23.96
3,7,wB97X,Def2TZVP,-967116.371,10,c,25.702,0.1368,3.516
3,7,wB97X,Def2TZVP,-967116.371,11,c,34.453,0.1368,4.713
3,7,wB97X,Def2TZVP,-967116.371,13,c,55.215,0.1368,7.554
3,7,wB97X,Def2TZVP,-967116.371,14,c,178.609,0.1368,24.43
3,7,wB97X,Def2TZVP,-967116.371,16,c,140.18,0.1368,19.18
3,7,wB97X,Def2TZVP,-967116.371,17,c,131.756,0.1368,18.02
3,7,wB97X,Def2TZVP,-967116.371,18,c,142.667,0.1368,19.52
3,7,wB97X,Def2TZVP,-967116.371,19,c,142.615,0.1368,19.51
3,7,wB97X,Def2TZVP,-967116.371,20,c,131.35,0.1368,17.97
3,7,wB97X,Def2TZVP,-967116.371,21,c,139.887,0.1368,19.14
3,7,wB97X,Def2TZVP,-967116.371,22,h,8.375,0.1368,1.146
3,7,wB97X,Def2TZVP,-967116.371,23,h,8.27,0.1368,1.131
3,7,wB97X,Def2TZVP,-967116.371,24,h,8.27,0.1368,1.131
3,7,wB97X,Def2TZVP,-967116.371,25,h,8.358,0.1368,1.143
3,7,wB97X,Def2TZVP,-967116.371,26,c,176.338,0.1368,24.12
3,7,wB97X,Def2TZVP,-967116.371,28,c,177.858,0.1368,24.33
3,7,wB97X,Def2TZVP,-967116.371,30,h,1.503,0.1368,0.2056
3,7,wB97X,Def2TZVP,-967116.371,31,h,1.127,0.1368,0.1542
3,7,wB97X,Def2TZVP,-967116.371,32,h,1.471,0.1368,0.2013
3,7,wB97X,Def2TZVP,-967116.371,33,h,1.457,0.1368,0.1993
3,7,wB97X,Def2TZVP,-967116.371,34,h,1.95,0.1368,0.2668
3,7,wB97X,Def2TZVP,-967116.371,35,h,1.404,0.1368,0.192
3,7,wB97X,Def2TZVP,-967116.371,36,h,5.327,0.1368,0.7287
3,7,wB97X,Def2TZVP,-967116.371,37,h,5.243,0.1368,0.7172
3,7,wB97X,Def2TZVP,-967116.371,38,h,3.726,0.1368,0.5097
3,7,wB97X,Def2TZVP,-967116.371,39,h,3.83,0.1368,0.524
3,7,wB97X,Def2TZVP,-967116.371,40,h,3.774,0.1368,0.5163
3,7,wB97X,Def2TZVP,-967116.371,41,h,3.758,0.1368,0.5141
3,8,wB97X,Def2TZVP,-967114.406,1,c,66.925,0.01917,1.283
3,8,wB97X,Def2TZVP,-967114.406,3,c,65.532,0.01917,1.256
3,8,wB97X,Def2TZVP,-967114.406,4,c,76.415,0.01917,1.465
3,8,wB97X,Def2TZVP,-967114.406,5,c,62.763,0.01917,1.203
3,8,wB97X,Def2TZVP,-967114.406,7,c,176.783,0.01917,3.389
3,8,wB97X,Def2TZVP,-967114.406,10,c,30.075,0.01917,0.5765
3,8,wB97X,Def2TZVP,-967114.406,11,c,28.937,0.01917,0.5547
3,8,wB97X,Def2TZVP,-967114.406,13,c,55.385,0.01917,1.062
3,8,wB97X,Def2TZVP,-967114.406,14,c,174.341,0.01917,3.342
3,8,wB97X,Def2TZVP,-967114.406,16,c,139.94,0.01917,2.683
3,8,wB97X,Def2TZVP,-967114.406,17,c,131.328,0.01917,2.518
3,8,wB97X,Def2TZVP,-967114.406,18,c,142.824,0.01917,2.738
3,8,wB97X,Def2TZVP,-967114.406,19,c,142.651,0.01917,2.735
3,8,wB97X,Def2TZVP,-967114.406,20,c,131.587,0.01917,2.522
3,8,wB97X,Def2TZVP,-967114.406,21,c,140.046,0.01917,2.685
3,8,wB97X,Def2TZVP,-967114.406,22,h,8.362,0.01917,0.1603
3,8,wB97X,Def2TZVP,-967114.406,23,h,8.268,0.01917,0.1585
3,8,wB97X,Def2TZVP,-967114.406,24,h,8.254,0.01917,0.1582
3,8,wB97X,Def2TZVP,-967114.406,25,h,8.365,0.01917,0.1604
3,8,wB97X,Def2TZVP,-967114.406,26,c,177.519,0.01917,3.403
3,8,wB97X,Def2TZVP,-967114.406,28,c,176.376,0.01917,3.381
3,8,wB97X,Def2TZVP,-967114.406,30,h,1.39,0.01917,0.02665
3,8,wB97X,Def2TZVP,-967114.406,31,h,1.488,0.01917,0.02853
3,8,wB97X,Def2TZVP,-967114.406,32,h,1.651,0.01917,0.03165
3,8,wB97X,Def2TZVP,-967114.406,33,h,1.581,0.01917,0.03031
3,8,wB97X,Def2TZVP,-967114.406,34,h,1.303,0.01917,0.02497
3,8,wB97X,Def2TZVP,-967114.406,35,h,2.064,0.01917,0.03956
3,8,wB97X,Def2TZVP,-967114.406,36,h,5.211,0.01917,0.0999
3,8,wB97X,Def2TZVP,-967114.406,37,h,4.893,0.01917,0.0938
3,8,wB97X,Def2TZVP,-967114.406,38,h,3.899,0.01917,0.07473
3,8,wB97X,Def2TZVP,-967114.406,39,h,3.797,0.01917,0.07279
3,8,wB97X,Def2TZVP,-967114.406,40,h,3.911,0.01917,0.07497
3,8,wB97X,Def2TZVP,-967114.406,41,h,3.829,0.01917,0.07341
3,9,wB97X,Def2TZVP,-967114.387,1,c,66.924,0.01882,1.259
3,9,wB97X,Def2TZVP,-967114.387,3,c,65.534,0.01882,1.233
3,9,wB97X,Def2TZVP,-967114.387,4,c,76.418,0.01882,1.438
3,9,wB97X,Def2TZVP,-967114.387,5,c,62.765,0.01882,1.181
3,9,wB97X,Def2TZVP,-967114.387,7,c,176.778,0.01882,3.326
3,9,wB97X,Def2TZVP,-967114.387,10,c,30.074,0.01882,0.5658
3,9,wB97X,Def2TZVP,-967114.387,11,c,28.938,0.01882,0.5445
3,9,wB97X,Def2TZVP,-967114.387,13,c,55.385,0.01882,1.042
3,9,wB97X,Def2TZVP,-967114.387,14,c,174.343,0.01882,3.28
3,9,wB97X,Def2TZVP,-967114.387,16,c,140.043,0.01882,2.635
3,9,wB97X,Def2TZVP,-967114.387,17,c,131.586,0.01882,2.476
3,9,wB97X,Def2TZVP,-967114.387,18,c,142.648,0.01882,2.684
3,9,wB97X,Def2TZVP,-967114.387,19,c,142.825,0.01882,2.687
3,9,wB97X,Def2TZVP,-967114.387,20,c,131.328,0.01882,2.471
3,9,wB97X,Def2TZVP,-967114.387,21,c,139.941,0.01882,2.633
3,9,wB97X,Def2TZVP,-967114.387,22,h,8.366,0.01882,0.1574
3,9,wB97X,Def2TZVP,-967114.387,23,h,8.254,0.01882,0.1553
3,9,wB97X,Def2TZVP,-967114.387,24,h,8.267,0.01882,0.1556
3,9,wB97X,Def2TZVP,-967114.387,25,h,8.362,0.01882,0.1573
3,9,wB97X,Def2TZVP,-967114.387,26,c,176.377,0.01882,3.319
3,9,wB97X,Def2TZVP,-967114.387,28,c,177.519,0.01882,3.34
3,9,wB97X,Def2TZVP,-967114.387,30,h,1.39,0.01882,0.02616
3,9,wB97X,Def2TZVP,-967114.387,31,h,1.488,0.01882,0.028
3,9,wB97X,Def2TZVP,-967114.387,32,h,1.65,0.01882,0.03105
3,9,wB97X,Def2TZVP,-967114.387,33,h,1.581,0.01882,0.02975
3,9,wB97X,Def2TZVP,-967114.387,34,h,1.303,0.01882,0.02451
3,9,wB97X,Def2TZVP,-967114.387,35,h,2.064,0.01882,0.03883
3,9,wB97X,Def2TZVP,-967114.387,36,h,5.211,0.01882,0.09805
3,9,wB97X,Def2TZVP,-967114.387,37,h,4.893,0.01882,0.09205
3,9,wB97X,Def2TZVP,-967114.387,38,h,3.899,0.01882,0.07335
3,9,wB97X,Def2TZVP,-967114.387,39,h,3.797,0.01882,0.07144
3,9,wB97X,Def2TZVP,-967114.387,40,h,3.911,0.01882,0.07358
3,9,wB97X,Def2TZVP,-967114.387,41,h,3.829,0.01882,0.07205
3,10,wB97X,Def2TZVP,-967116.276,1,c,60.671,0.1244,7.547
3,10,wB97X,Def2TZVP,-967116.276,3,c,68.784,0.1244,8.556
3,10,wB97X,Def2TZVP,-967116.276,4,c,73.332,0.1244,9.122
3,10,wB97X,Def2TZVP,-967116.276,5,c,68.792,0.1244,8.557
3,10,wB97X,Def2TZVP,-967116.276,7,c,175.168,0.1244,21.79
3,10,wB97X,Def2TZVP,-967116.276,10,c,25.701,0.1244,3.197
3,10,wB97X,Def2TZVP,-967116.276,11,c,34.447,0.1244,4.285
3,10,wB97X,Def2TZVP,-967116.276,13,c,55.212,0.1244,6.868
3,10,wB97X,Def2TZVP,-967116.276,14,c,178.605,0.1244,22.22
3,10,wB97X,Def2TZVP,-967116.276,16,c,139.892,0.1244,17.4
3,10,wB97X,Def2TZVP,-967116.276,17,c,131.349,0.1244,16.34
3,10,wB97X,Def2TZVP,-967116.276,18,c,142.635,0.1244,17.74
3,10,wB97X,Def2TZVP,-967116.276,19,c,142.669,0.1244,17.75
3,10,wB97X,Def2TZVP,-967116.276,20,c,131.759,0.1244,16.39
3,10,wB97X,Def2TZVP,-967116.276,21,c,140.169,0.1244,17.44
3,10,wB97X,Def2TZVP,-967116.276,22,h,8.358,0.1244,1.04
3,10,wB97X,Def2TZVP,-967116.276,23,h,8.269,0.1244,1.029
3,10,wB97X,Def2TZVP,-967116.276,24,h,8.27,0.1244,1.029
3,10,wB97X,Def2TZVP,-967116.276,25,h,8.375,0.1244,1.042
3,10,wB97X,Def2TZVP,-967116.276,26,c,177.86,0.1244,22.12
3,10,wB97X,Def2TZVP,-967116.276,28,c,176.331,0.1244,21.93
3,10,wB97X,Def2TZVP,-967116.276,30,h,1.127,0.1244,0.1401
3,10,wB97X,Def2TZVP,-967116.276,31,h,1.471,0.1244,0.183
3,10,wB97X,Def2TZVP,-967116.276,32,h,1.503,0.1244,0.187
3,10,wB97X,Def2TZVP,-967116.276,33,h,1.458,0.1244,0.1813
3,10,wB97X,Def2TZVP,-967116.276,34,h,1.952,0.1244,0.2428
3,10,wB97X,Def2TZVP,-967116.276,35,h,1.404,0.1244,0.1746
3,10,wB97X,Def2TZVP,-967116.276,36,h,5.328,0.1244,0.6627
3,10,wB97X,Def2TZVP,-967116.276,37,h,5.249,0.1244,0.653
3,10,wB97X,Def2TZVP,-967116.276,38,h,3.725,0.1244,0.4634
3,10,wB97X,Def2TZVP,-967116.276,39,h,3.774,0.1244,0.4694
3,10,wB97X,Def2TZVP,-967116.276,40,h,3.76,0.1244,0.4677
3,10,wB97X,Def2TZVP,-967116.276,41,h,3.827,0.1244,0.4761
3,11,wB97X,Def2TZVP,-967116.878,1,c,60.689,0.2272,13.79
3,11,wB97X,Def2TZVP,-967116.878,3,c,68.759,0.2272,15.62
3,11,wB97X,Def2TZVP,-967116.878,4,c,71.644,0.2272,16.27
3,11,wB97X,Def2TZVP,-967116.878,5,c,68.811,0.2272,15.63
3,11,wB97X,Def2TZVP,-967116.878,7,c,175.729,0.2272,39.92
3,11,wB97X,Def2TZVP,-967116.878,10,c,25.641,0.2272,5.825
3,11,wB97X,Def2TZVP,-967116.878,11,c,33.875,0.2272,7.695
3,11,wB97X,Def2TZVP,-967116.878,13,c,55.522,0.2272,12.61
3,11,wB97X,Def2TZVP,-967116.878,14,c,178.425,0.2272,40.53
3,11,wB97X,Def2TZVP,-967116.878,16,c,139.824,0.2272,31.76
3,11,wB97X,Def2TZVP,-967116.878,17,c,131.131,0.2272,29.79
3,11,wB97X,Def2TZVP,-967116.878,18,c,142.49,0.2272,32.37
3,11,wB97X,Def2TZVP,-967116.878,19,c,142.747,0.2272,32.43
3,11,wB97X,Def2TZVP,-967116.878,20,c,131.619,0.2272,29.9
3,11,wB97X,Def2TZVP,-967116.878,21,c,140.201,0.2272,31.85
3,11,wB97X,Def2TZVP,-967116.878,22,h,8.355,0.2272,1.898
3,11,wB97X,Def2TZVP,-967116.878,23,h,8.264,0.2272,1.877
3,11,wB97X,Def2TZVP,-967116.878,24,h,8.264,0.2272,1.877
3,11,wB97X,Def2TZVP,-967116.878,25,h,8.374,0.2272,1.902
3,11,wB97X,Def2TZVP,-967116.878,26,c,178.024,0.2272,40.44
3,11,wB97X,Def2TZVP,-967116.878,28,c,176.241,0.2272,40.03
3,11,wB97X,Def2TZVP,-967116.878,30,h,1.137,0.2272,0.2582
3,11,wB97X,Def2TZVP,-967116.878,31,h,1.469,0.2272,0.3336
3,11,wB97X,Def2TZVP,-967116.878,32,h,1.539,0.2272,0.3495
3,11,wB97X,Def2TZVP,-967116.878,33,h,1.458,0.2272,0.3311
3,11,wB97X,Def2TZVP,-967116.878,34,h,1.969,0.2272,0.4473
3,11,wB97X,Def2TZVP,-967116.878,35,h,1.405,0.2272,0.3191
3,11,wB97X,Def2TZVP,-967116.878,36,h,5.441,0.2272,1.236
3,11,wB97X,Def2TZVP,-967116.878,37,h,5.224,0.2272,1.187
3,11,wB97X,Def2TZVP,-967116.878,38,h,3.766,0.2272,0.8555
3,11,wB97X,Def2TZVP,-967116.878,39,h,3.741,0.2272,0.8497
3,11,wB97X,Def2TZVP,-967116.878,40,h,3.757,0.2272,0.8533
3,11,wB97X,Def2TZVP,-967116.878,41,h,3.902,0.2272,0.8865
3,12,wB97X,Def2TZVP,-967116.83,1,c,60.708,0.2165,13.14
3,12,wB97X,Def2TZVP,-967116.83,3,c,68.734,0.2165,14.88
3,12,wB97X,Def2TZVP,-967116.83,4,c,71.67,0.2165,15.52
3,12,wB97X,Def2TZVP,-967116.83,5,c,68.774,0.2165,14.89
3,12,wB97X,Def2TZVP,-967116.83,7,c,175.811,0.2165,38.06
3,12,wB97X,Def2TZVP,-967116.83,10,c,25.631,0.2165,5.549
3,12,wB97X,Def2TZVP,-967116.83,11,c,33.852,0.2165,7.329
3,12,wB97X,Def2TZVP,-967116.83,13,c,55.529,0.2165,12.02
3,12,wB97X,Def2TZVP,-967116.83,14,c,178.461,0.2165,38.64
3,12,wB97X,Def2TZVP,-967116.83,16,c,140.2,0.2165,30.35
3,12,wB97X,Def2TZVP,-967116.83,17,c,131.622,0.2165,28.5
3,12,wB97X,Def2TZVP,-967116.83,18,c,142.743,0.2165,30.9
3,12,wB97X,Def2TZVP,-967116.83,19,c,142.487,0.2165,30.85
3,12,wB97X,Def2TZVP,-967116.83,20,c,131.126,0.2165,28.39
3,12,wB97X,Def2TZVP,-967116.83,21,c,139.823,0.2165,30.27
3,12,wB97X,Def2TZVP,-967116.83,22,h,8.375,0.2165,1.813
3,12,wB97X,Def2TZVP,-967116.83,23,h,8.264,0.2165,1.789
3,12,wB97X,Def2TZVP,-967116.83,24,h,8.264,0.2165,1.789
3,12,wB97X,Def2TZVP,-967116.83,25,h,8.355,0.2165,1.809
3,12,wB97X,Def2TZVP,-967116.83,26,c,176.233,0.2165,38.15
3,12,wB97X,Def2TZVP,-967116.83,28,c,178.039,0.2165,38.55
3,12,wB97X,Def2TZVP,-967116.83,30,h,1.136,0.2165,0.246
3,12,wB97X,Def2TZVP,-967116.83,31,h,1.467,0.2165,0.3176
3,12,wB97X,Def2TZVP,-967116.83,32,h,1.539,0.2165,0.3332
3,12,wB97X,Def2TZVP,-967116.83,33,h,1.459,0.2165,0.3159
3,12,wB97X,Def2TZVP,-967116.83,34,h,1.97,0.2165,0.4265
3,12,wB97X,Def2TZVP,-967116.83,35,h,1.405,0.2165,0.3043
